C12Q 1/6895 (20130101); A01H 5/10 (20130101); A01H 1/04 (20130101); A01H 6/542 (20180501); C12Q 2600/172 (20130101); C12Q 2600/156 (20130101); C12Q 2600/13 (20130101),414
H02M 3/07 (20130101); G05F 1/462 (20130101); G05F 1/575 (20130101); G05F 1/565 (20130101),66
G10L 15/222 (20130101); G10L 15/22 (20130101); G10L 15/02 (20130101); G10L 25/63 (20130101); G10L 2015/227 (20130101),417
G06T 7/12 (20170101); G01V 99/005 (20130101); G06K 9/2036 (20130101); G06K 9/2027 (20130101); G06T 7/521 (20170101); G06T 7/593 (20170101); G06T 7/0004 (20130101); G06T 2207/10152 (20130101),409
B01L 3/502707 (20130101); G06F 30/20 (20200101); G06F 30/39 (20200101); G06F 30/23 (20200101); B01L 2300/0816 (20130101); B01L 2200/0652 (20130101); G06F 2119/18 (20200101); G06F 2111/04 (20200101); G06F 2111/06 (20200101); B01L 3/502761 (20130101); B01L 2400/0424 (20130101); B01L 2200/0668 (20130101),3
G06F 9/4401 (20130101); G06F 9/4418 (20130101); G06F 9/4406 (20130101); G06F 9/4403 (20130101),295
A47C 17/22 (20130101); A47C 19/04 (20130101); A47C 19/205 (20130101); A47C 19/025 (20130101); A47C 17/32 (20130101),69
H04L 45/745 (20130101); H04L 49/9063 (20130101); H04L 49/70 (20130101); H04L 45/586 (20130101),430
G06T 15/503 (20130101); G06T 15/005 (20130101); G06T 15/04 (20130101); G06T 15/405 (20130101); G06T 2200/12 (20130101),188
G06F 9/4403 (20130101); G06F 9/4418 (20130101); G06F 1/3206 (20130101); G06F 1/3243 (20130101); G06F 1/3246 (20130101); G06F 1/325 (20130101); G06F 13/42 (20130101); H04L 49/15 (20130101); G06F 11/1417 (20130101); G06F 11/1438 (20130101); G06F 21/575 (20130101); G06F 2009/45575 (20130101),430
G01V 1/28 (20130101); G01V 1/288 (20130101); G01V 1/38 (20130101); G01V 2210/1427 (20130101),430
H04B 1/04 (20130101); H03H 17/0671 (20130101); H04B 2001/0491 (20130101),430
G06T 9/001 (20130101); H04N 19/597 (20141101); H04N 19/61 (20141101); H04N 19/54 (20141101); H03M 7/3059 (20130101); H03M 7/3066 (20130101),414
G05D 1/0246 (20130101); B25J 11/001 (20130101); G05B 19/042 (20130101); B25J 9/1694 (20130101); G06Q 10/00 (20130101); G05D 2201/0215 (20130101); G05B 2219/45098 (20130101); G05D 2201/0203 (20130101),65
H04B 10/071 (20130101); H04B 10/0771 (20130101); H04B 10/0777 (20130101); H04B 10/0791 (20130101); H04B 10/0797 (20130101),430
G06Q 10/0631 (20130101); G06F 9/5072 (20130101),74
G06N 7/02 (20130101),397
G06F 16/3334 (20190101); G06F 16/3344 (20190101); G06F 40/279 (20200101); G06F 40/263 (20200101),96
A61Q 19/06 (20130101); A61K 45/06 (20130101); A61K 31/137 (20130101); A61K 31/573 (20130101); A61K 31/137 (20130101); A61K 31/167 (20130101); A61K 31/573 (20130101); A61K 31/58 (20130101); A61K 31/167 (20130101); A61K 8/63 (20130101); A61K 8/42 (20130101); A61K 2300/00 (20130101); A61K 2300/00 (20130101); A61K 2300/00 (20130101); A61K 9/0019 (20130101); A61K 2800/91 (20130101); A61K 2800/30 (20130101),414
G08G 1/0129 (20130101); G08G 1/0145 (20130101); G08G 1/096811 (20130101); G08G 1/096741 (20130101); G08G 1/0112 (20130101); G08G 1/082 (20130101); G08G 1/083 (20130101); G08G 1/096716 (20130101); G08G 1/096775 (20130101); G08G 1/07 (20130101),232
G06Q 40/04 (20130101),161
H03F 1/0205 (20130101); H03F 3/21 (20130101); H03F 3/505 (20130101); H03F 1/0261 (20130101); H03F 3/3016 (20130101); H03F 3/45233 (20130101); H03F 2200/69 (20130101); H03F 2200/153 (20130101),5
G06F 40/174 (20200101); G06F 40/169 (20200101),23
G01V 1/50 (20130101); G01V 99/005 (20130101); E21B 47/06 (20130101); E21B 49/008 (20130101); G01V 2210/624 (20130101),414
A61K 31/045 (20130101); A61K 9/1272 (20130101); A61K 9/0048 (20130101); A61K 9/0009 (20130101),414
H04N 13/32 (20180501); H04N 13/236 (20180501); H04N 13/282 (20180501); G02B 30/27 (20200101); H04N 13/264 (20180501); H04N 13/211 (20180501); H04N 13/354 (20180501); H04N 13/257 (20180501),74
G06N 5/04 (20130101); H03M 7/425 (20130101); G06F 7/483 (20130101); H03M 7/30 (20130101); H03M 7/6005 (20130101); H03M 7/70 (20130101),417
C23C 18/1635 (20130101); B22F 9/24 (20130101); C23C 18/34 (20130101); C23C 18/1657 (20130101); B22F 1/0051 (20130101); B22F 2001/0029 (20130101); B22F 2304/058 (20130101); B22F 2304/056 (20130101); B22F 2302/45 (20130101); B22F 2301/25 (20130101); B22F 2301/15 (20130101); B22F 2009/245 (20130101); B22F 2304/10 (20130101),295
H04W 48/20 (20130101); H04L 5/0035 (20130101); H04L 5/0069 (20130101); H04W 36/22 (20130101); H04L 43/0888 (20130101); H04W 16/04 (20130101); H04B 7/024 (20130101),3
C07D 215/24 (20130101); C07D 401/12 (20130101); C07B 2200/13 (20130101),397
H01M 2/305 (20130101); H01R 4/42 (20130101); H01R 11/283 (20130101); H01R 13/641 (20130101); H01R 43/26 (20130101); H01M 2220/20 (20130101); H01R 2201/26 (20130101); H01R 11/286 (20130101),409
B43K 29/00 (20130101); B42D 9/004 (20130101); B42D 9/00 (20130101); B43K 21/006 (20130101); B43K 19/02 (20130101); B42D 9/001 (20130101); B42D 9/007 (20130101),52
A61M 16/205 (20140204); A61M 16/024 (20170801); A61M 16/0833 (20140204); A61M 2205/52 (20130101); A61M 2205/502 (20130101); A61M 2016/0027 (20130101); A61M 2016/003 (20130101),295
C12N 15/113 (20130101); C07K 14/43563 (20130101); A23K 10/30 (20160501); A23L 19/00 (20160801); A01N 57/16 (20130101); C12N 15/8286 (20130101); C12N 15/1137 (20130101); C12N 2310/14 (20130101); C12N 2310/531 (20130101); C12N 2310/14 (20130101); A23V 2002/00 (20130101); C12N 2330/51 (20130101); Y02A 40/162 (20180101),430
B65G 39/071 (20130101); A01D 61/02 (20130101); B65G 15/46 (20130101); A01D 57/20 (20130101); A01D 61/006 (20130101),23
,414
G06F 16/285 (20190101); H04L 67/22 (20130101); H04L 67/12 (20130101),414
G01N 33/6887 (20130101); C07K 14/4716 (20130101); C07K 7/06 (20130101); C07K 7/08 (20130101); C07K 16/18 (20130101); C12Q 1/37 (20130101); G01N 2800/324 (20130101); G01N 2800/325 (20130101),417
B65D 47/122 (20130101); B65D 75/5883 (20130101); B65D 75/5861 (20130101),52
B65D 75/008 (20130101); B65D 75/566 (20130101); B65D 75/5877 (20130101); B65D 33/08 (20130101); B65D 53/08 (20130101); B65D 25/44 (20130101); B65D 47/063 (20130101),103
A61K 45/06 (20130101); A61K 31/706 (20130101); A61K 39/008 (20130101); A61K 39/008 (20130101); A61K 2300/00 (20130101); A61K 31/706 (20130101); A61K 2300/00 (20130101); A61K 2039/55577 (20130101),414
,414
H04L 63/08 (20130101); H04L 63/108 (20130101),219
G06F 11/1092 (20130101),417
G06F 11/07 (20130101); G06F 9/5077 (20130101),74
G06F 9/5094 (20130101); G06F 1/3206 (20130101); G06F 1/28 (20130101); G06F 1/329 (20130101); G06F 1/3215 (20130101); Y02D 10/24 (20180101); G06F 1/3203 (20130101),414
G06F 9/4843 (20130101),3
G01N 33/564 (20130101); G01N 33/56983 (20130101); G01N 33/6869 (20130101); G01N 33/6851 (20130101); G01N 2333/185 (20130101); G01N 2333/4716 (20130101); G01N 2333/55 (20130101); G01N 2333/5428 (20130101); G01N 2333/47 (20130101); G01N 2333/76 (20130101); G01N 2800/26 (20130101); Y02A 50/53 (20180101),414
B60K 15/04 (20130101); C08F 236/06 (20130101); C08L 9/02 (20130101); C08F 220/44 (20130101); C08L 27/06 (20130101); C08F 220/44 (20130101); C08F 236/06 (20130101); C08L 27/06 (20130101); C08K 3/00 (20130101); C08L 9/02 (20130101); C08L 9/02 (20130101); C08L 27/06 (20130101); C08K 3/04 (20130101); C08K 2003/2227 (20130101); B60K 2015/0458 (20130101); C08K 2003/2206 (20130101); C08K 3/22 (20130101); B60K 2015/047 (20130101); C08K 3/36 (20130101); C08K 2003/2265 (20130101),414
A61Q 5/06 (20130101); A61K 8/8152 (20130101); A61K 8/8182 (20130101); A61K 8/8176 (20130101); A61K 8/042 (20130101); C08F 220/18 (20130101); A61Q 5/12 (20130101); A61K 2800/48 (20130101); A61K 2800/548 (20130101); C08F 2220/1808 (20130101); C08F 220/06 (20130101); C08F 2220/306 (20130101); C08F 2222/1013 (20130101); C08F 2220/1808 (20130101); C08F 220/06 (20130101); C08F 2220/306 (20130101); C08F 216/125 (20130101); A61K 2800/594 (20130101); A61K 2800/30 (20130101); C08F 2220/1808 (20130101),496
G06F 9/546 (20130101); G06Q 40/04 (20130101),417
B60K 15/04 (20130101); C08K 3/04 (20130101); C08K 3/36 (20130101); C08L 9/02 (20130101); C08F 220/44 (20130101); C08L 27/06 (20130101); C08F 236/06 (20130101); C08L 9/02 (20130101); C08L 27/06 (20130101); C08K 3/04 (20130101); C08L 27/06 (20130101); C08K 3/04 (20130101); C08L 9/02 (20130101); C08L 27/06 (20130101); C08K 3/36 (20130101); C08L 9/02 (20130101); C10L 2200/0476 (20130101); B60K 2015/0464 (20130101); C08K 2201/014 (20130101); B60K 2015/0458 (20130101); B60K 2015/03493 (20130101),414
B01L 3/502707 (20130101); H01J 37/32009 (20130101); B05D 1/005 (20130101); B81C 1/00119 (20130101); H01J 2237/334 (20130101); B81B 2201/058 (20130101); B81B 2203/04 (20130101); B01L 2200/0668 (20130101); B01L 2200/0684 (20130101); B01L 2300/0645 (20130101); B01L 2300/0887 (20130101); B01L 2300/161 (20130101); B01L 2400/0406 (20130101); B01L 2400/0418 (20130101); B01L 2200/12 (20130101); B01L 2300/0816 (20130101),526
G05F 1/575 (20130101); G05F 1/563 (20130101); G05F 1/59 (20130101),484
B60K 17/3462 (20130101); F16D 11/10 (20130101); F16H 48/06 (20130101); F16H 48/24 (20130101); F16H 48/36 (20130101); B60K 17/16 (20130101); F16H 48/10 (20130101); B60K 17/02 (20130101); B60K 17/36 (20130101); F16H 48/08 (20130101),232
B65D 75/5883 (20130101); B29C 66/73921 (20130101); B29C 65/18 (20130101); B29C 66/71 (20130101); B29C 66/53262 (20130101); B29C 66/83221 (20130101); B65B 61/20 (20130101); B29C 66/1122 (20130101); B29C 66/81431 (20130101); B29C 66/71 (20130101); B29K 2023/08 (20130101); B29C 66/71 (20130101); B29K 2023/00 (20130101); B29C 66/71 (20130101); B29K 2096/04 (20130101); B65B 61/186 (20130101); B29C 65/08 (20130101); B29C 65/72 (20130101); B29C 65/04 (20130101); B29C 66/81423 (20130101); B29C 66/71 (20130101); B29K 2023/0633 (20130101); B29C 66/71 (20130101); B29K 2023/065 (20130101); B29C 66/71 (20130101); B29K 2023/0625 (20130101); B29C 66/71 (20130101); B29K 2067/003 (20130101); B29C 66/71 (20130101); B29K 2077/00 (20130101); B29C 66/71 (20130101); B29K 2023/12 (20130101); B29C 66/71 (20130101); B29K 2023/0616 (20130101),13
G01M 99/00 (20130101); A61B 5/053 (20130101); G01M 5/0016 (20130101); G01M 5/0033 (20130101); G01M 5/0041 (20130101); B64F 5/60 (20170101); B64C 23/072 (20170501); B64C 2003/445 (20130101); B64D 2045/0085 (20130101); F05B 2240/31 (20130101); B64C 2003/543 (20130101); F03D 7/022 (20130101); Y02T 50/164 (20130101); B64D 2045/008 (20130101),417
,295
G08B 15/005 (20130101); G08G 1/015 (20130101); E05G 5/00 (20130101); E05G 7/00 (20130101),173
A61K 31/232 (20130101); A61K 36/47 (20130101),414
B61L 27/0027 (20130101); B61L 3/006 (20130101); B61L 3/008 (20130101); B61L 15/0072 (20130101); B61L 27/0055 (20130101); B61L 27/0038 (20130101); B61L 3/02 (20130101); B61L 15/0027 (20130101); B61L 2201/00 (20130101),74
H04B 7/0408 (20130101); H04W 52/228 (20130101); H04W 52/325 (20130101); H04B 17/391 (20150115); H04B 7/0426 (20130101); H04W 52/143 (20130101); H04W 52/241 (20130101); H04W 52/247 (20130101); H04W 56/002 (20130101); H04W 52/346 (20130101); H04W 52/0206 (20130101); Y02D 70/444 (20180101); Y02D 70/00 (20180101); H04W 52/32 (20130101); H04W 52/245 (20130101); Y02D 70/1262 (20180101),466
G06N 20/00 (20190101),414
,5
H04W 76/14 (20180201); H04W 24/10 (20130101); H04W 40/22 (20130101); H04W 40/02 (20130101); H04W 88/04 (20130101),5
A61K 8/44 (20130101); A61K 8/24 (20130101); A61K 8/21 (20130101); A61Q 11/00 (20130101); A61K 8/19 (20130101); A61K 8/34 (20130101); A61K 8/731 (20130101); A61K 8/463 (20130101); A61K 2800/524 (20130101),440
G06K 9/00416 (20130101); G06K 9/6267 (20130101); G06T 7/41 (20170101); G06K 9/6253 (20130101); G06K 9/4676 (20130101); G06F 40/40 (20200101); G06T 7/35 (20170101); G06F 40/169 (20200101); G01V 1/30 (20130101); G01V 1/306 (20130101); G01V 99/005 (20130101); G01V 2210/62 (20130101); G01V 2210/64 (20130101); G06T 2207/20092 (20130101),417
G06F 16/1827 (20190101); H04L 47/821 (20130101); H04L 67/1097 (20130101),295
G05B 13/04 (20130101); G05B 15/02 (20130101); G06Q 10/06 (20130101); G06Q 10/08 (20130101); G05B 19/4189 (20130101); G06Q 50/28 (20130101); G05B 19/41895 (20130101); G05B 19/4185 (20130101); G06Q 50/02 (20130101); G05B 2219/45003 (20130101); G05B 2219/45017 (20130101),385
B60J 5/0437 (20130101); B60J 5/0429 (20130101); B60J 5/0443 (20130101),436
H04L 43/067 (20130101); H04L 43/12 (20130101); H04L 43/045 (20130101); H04L 41/145 (20130101); H04L 43/02 (20130101); H04L 41/12 (20130101),74
G06F 30/20 (20200101); G01V 99/005 (20130101); B33Y 50/02 (20141201),414
G06F 16/951 (20190101); H04L 67/1044 (20130101); H04L 67/306 (20130101); H04L 67/22 (20130101); H04L 51/14 (20130101); G06Q 50/01 (20130101); G06N 5/025 (20130101); G06N 20/00 (20190101); H04L 51/063 (20130101); H04L 51/32 (20130101),414
A01N 25/00 (20130101); A01N 25/14 (20130101); A01N 25/14 (20130101); A01N 43/56 (20130101); A01N 47/02 (20130101); A01N 51/00 (20130101); A01N 25/00 (20130101); A01N 43/56 (20130101); A01N 47/02 (20130101); A01N 51/00 (20130101); A01N 43/88 (20130101),430
G06F 40/20 (20200101); G10L 25/51 (20130101); G10L 13/08 (20130101); G10L 15/01 (20130101); G10L 15/22 (20130101); G10L 15/18 (20130101); G10L 15/30 (20130101); G06F 11/28 (20130101); G10L 15/26 (20130101); G10L 13/00 (20130101),65
G01F 25/0007 (20130101); F01D 15/00 (20130101); E21B 47/0001 (20130101); E21B 47/06 (20130101); F05D 2270/00 (20130101),417
B32B 27/08 (20130101); B32B 27/32 (20130101); B32B 27/308 (20130101); B32B 27/304 (20130101); B32B 27/306 (20130101); B32B 7/12 (20130101); B65D 65/38 (20130101); B65D 65/14 (20130101); B65D 85/72 (20130101); B32B 7/06 (20130101); B32B 7/00 (20130101); B32B 7/02 (20130101); B32B 7/04 (20130101); B32B 27/00 (20130101); B32B 27/06 (20130101); B32B 27/28 (20130101); B32B 27/30 (20130101); B32B 1/00 (20130101); B32B 1/02 (20130101); B32B 3/00 (20130101); B32B 3/02 (20130101); B32B 3/06 (20130101); B32B 3/30 (20130101); B32B 27/34 (20130101); B32B 2581/00 (20130101); B32B 2270/00 (20130101); B32B 2307/748 (20130101); B32B 2307/7242 (20130101); B32B 2439/70 (20130101); B32B 2439/46 (20130101); B32B 2307/50 (20130101); B32B 2307/7244 (20130101); B32B 2307/7246 (20130101); B32B 2307/7248 (20130101); B32B 2307/7265 (20130101); B32B 2439/00 (20130101); B32B 2439/02 (20130101); B32B 2439/06 (20130101); B32B 2439/40 (20130101); B32B 2553/00 (20130101),552
E21B 33/0422 (20130101); E21B 33/04 (20130101); E21B 2033/105 (20130101),232
C09J 127/06 (20130101); C08J 3/18 (20130101); C09J 171/02 (20130101); C08K 5/12 (20130101); C08L 71/02 (20130101); C09J 127/06 (20130101); C08K 5/103 (20130101); C08L 71/02 (20130101); C09J 171/02 (20130101); C08K 5/103 (20130101); C08L 27/06 (20130101); C09J 127/06 (20130101); C08K 5/12 (20130101); C08L 71/02 (20130101); C08J 2327/06 (20130101); C08K 5/11 (20130101); C08K 5/0016 (20130101); C08K 5/06 (20130101),263
B41F 17/22 (20130101); B41M 1/08 (20130101); B41M 1/40 (20130101); B41M 1/20 (20130101); B41M 1/06 (20130101); B41F 17/006 (20130101),414
H04N 21/4823 (20130101); H04N 7/15 (20130101); H04N 21/4788 (20130101); H04L 65/403 (20130101); H04N 21/4826 (20130101); H04N 7/152 (20130101); H04N 7/147 (20130101); H04L 65/4015 (20130101); H04N 21/60 (20130101); H04L 65/1089 (20130101); H04M 3/567 (20130101),439
B01L 3/502761 (20130101); B03C 5/005 (20130101); B03C 5/026 (20130101); B01L 2200/0668 (20130101); B03C 2201/26 (20130101); B03C 2201/18 (20130101); B01L 2300/0883 (20130101); B01L 2400/0424 (20130101); B01L 2200/0684 (20130101),414
H04W 16/28 (20130101); H04W 64/006 (20130101); H04B 7/086 (20130101); H04B 7/0617 (20130101),74
G06F 30/35 (20200101); G06F 30/3312 (20200101); G06F 30/30 (20200101); G06F 30/396 (20200101); G06F 2119/12 (20200101),409
E21B 47/0006 (20130101); E21B 49/003 (20130101); G01N 3/12 (20130101); G01M 5/0058 (20130101); G01N 2203/0042 (20130101); G01N 2203/0246 (20130101); G01N 2203/0274 (20130101),173
G01N 3/064 (20130101); G01N 19/00 (20130101); F16G 15/00 (20130101); G01L 5/08 (20130101); F16G 15/08 (20130101),265
F25D 27/005 (20130101); G01K 13/00 (20130101); F24C 15/008 (20130101); G01K 7/01 (20130101); F25D 2700/12 (20130101); G01K 2207/02 (20130101); F25D 2700/123 (20130101),417
C12Q 1/6883 (20130101); C12Q 2600/178 (20130101); C12Q 2600/158 (20130101),414
D01F 9/12 (20130101); B01D 53/44 (20130101); C10B 53/07 (20130101); B01D 53/323 (20130101); B01D 53/32 (20130101); B01D 53/78 (20130101); C08G 85/008 (20130101); B01D 2259/818 (20130101); Y02P 20/143 (20151101),404
B65D 47/2031 (20130101); C08F 293/00 (20130101); B65D 75/008 (20130101); B65D 2575/583 (20130101); B65D 75/5883 (20130101),5
G06Q 40/04 (20130101),161
G06F 9/5077 (20130101); G06F 9/4881 (20130101); G06Q 10/06311 (20130101); G06F 9/5055 (20130101); G06F 9/5038 (20130101),371
,239
,466
H04L 43/0894 (20130101); H04L 43/10 (20130101); H04L 43/16 (20130101); H04L 61/2007 (20130101); H04L 43/18 (20130101); H04L 43/12 (20130101); H04L 61/6063 (20130101),430
H04L 63/101 (20130101); G06F 21/83 (20130101); G06F 21/6218 (20130101); G06F 21/6245 (20130101); H04L 63/1483 (20130101); G06F 21/552 (20130101); G06F 2221/2101 (20130101); G06F 2221/2119 (20130101),430
E21B 47/0905 (20130101); E21B 43/26 (20130101),414
C12N 9/88 (20130101); C12P 5/02 (20130101); C12P 5/026 (20130101); C12N 15/52 (20130101); C12Y 402/01127 (20130101),295
,248
,74
,430
,193
,317
,317
,414
,414
,414
,199
,466
G06F 3/048 (20130101); H04W 8/183 (20130101); G06F 40/106 (20200101); H04W 12/06 (20130101); H04L 63/205 (20130101); H04W 48/18 (20130101),47
G01N 33/6812 (20130101); G01N 33/92 (20130101); G01N 33/56988 (20130101); G01N 33/6893 (20130101); C12Q 1/70 (20130101); G01N 2405/04 (20130101); G01N 2560/00 (20130101); G01N 2405/08 (20130101); G01N 2800/52 (20130101); G01N 2333/47 (20130101),414
H04B 7/024 (20130101); H04W 72/1231 (20130101); H04J 11/0026 (20130101); H04W 24/10 (20130101); H04W 72/121 (20130101),295
H02M 3/33507 (20130101); H02M 3/156 (20130101); G05F 3/205 (20130101); G11C 27/024 (20130101); G11C 5/147 (20130101); H03L 7/00 (20130101); H02M 2003/1566 (20130101); H03K 19/0944 (20130101); H02M 2001/0041 (20130101); H02M 2001/0032 (20130101); Y02B 70/16 (20130101); H02M 2001/0035 (20130101),295
H04L 41/20 (20130101); H04L 45/74 (20130101); H04L 63/08 (20130101); H04L 47/20 (20130101); H04L 63/166 (20130101); H04L 63/20 (20130101); H04L 43/028 (20130101),295
H04N 19/428 (20141101); G09G 5/393 (20130101); G06T 1/60 (20130101); G06T 9/00 (20130101); G09G 2360/122 (20130101),507
C22B 9/04 (20130101); C22C 1/045 (20130101); C22B 5/04 (20130101); C22C 1/06 (20130101); C22B 34/32 (20130101); C22C 19/05 (20130101); C22C 27/06 (20130101),414
G06Q 50/24 (20130101); G06Q 10/06395 (20130101); G06Q 10/063118 (20130101); G06Q 30/0203 (20130101); G06Q 10/06316 (20130101); G16H 10/60 (20180101); G16H 50/20 (20180101),466
G01N 33/56983 (20130101); C07K 16/1009 (20130101); C07K 2317/34 (20130101); C07K 2319/21 (20130101); C12N 2770/32134 (20130101); G01N 2333/09 (20130101); C12N 2770/32122 (20130101),466
A61F 13/0256 (20130101); A61F 13/024 (20130101); A61F 13/0259 (20130101); A61F 13/0253 (20130101); A61F 13/00085 (20130101); A61F 13/0008 (20130101); A61F 13/0213 (20130101); A61F 13/0206 (20130101); A61F 13/0226 (20130101),60
G06K 9/6262 (20130101); G06K 9/00476 (20130101); G06F 16/5846 (20190101); G06F 16/332 (20190101); G06K 9/18 (20130101); G06K 9/00483 (20130101),74
G06F 11/3684 (20130101); G06F 11/3676 (20130101); G06F 8/20 (20130101); G06F 11/368 (20130101); G06F 8/00 (20130101); G06F 17/11 (20130101); G06F 30/20 (20200101); G06F 11/2273 (20130101),3
G01M 7/00 (20130101); G01N 29/345 (20130101); G01M 5/0033 (20130101); G01L 1/246 (20130101); G01L 1/167 (20130101); G01N 29/348 (20130101); G01M 5/0041 (20130101); G01N 29/4436 (20130101); G01M 5/0066 (20130101); G01N 29/11 (20130101); G01N 2291/0258 (20130101); G01N 2291/012 (20130101); G01N 2291/103 (20130101),526
F25D 11/02 (20130101); F25D 2500/02 (20130101); F25D 2400/04 (20130101); Y10T 29/49359 (20150115); F25D 2400/16 (20130101),466
E21B 47/06 (20130101); G01V 1/40 (20130101); G08C 23/04 (20130101); E21B 47/123 (20130101); G01V 1/226 (20130101); G01V 2210/1234 (20130101); G01D 5/35358 (20130101); G01V 2210/1429 (20130101); G01D 5/35361 (20130101); G01D 5/268 (20130101); G01D 5/266 (20130101),3
C08L 1/286 (20130101); C08L 5/00 (20130101),430
G06F 21/6245 (20130101); G06Q 20/223 (20130101); G06Q 50/01 (20130101); G06F 16/11 (20190101); G06Q 20/10 (20130101); H04L 67/306 (20130101),430
G06F 3/0659 (20130101); G06F 3/0619 (20130101); G06F 3/0604 (20130101); G06F 3/0665 (20130101); G06F 3/0686 (20130101),3
,417
H04L 41/0893 (20130101); H04L 41/0873 (20130101),74
G06F 3/011 (20130101); G06F 9/451 (20180201); G06F 3/04847 (20130101); G06F 3/013 (20130101); G06F 3/017 (20130101),440
G06F 21/6218 (20130101); G06Q 10/103 (20130101); G06F 21/31 (20130101),3
G06F 8/30 (20130101); G06Q 30/0601 (20130101); G06F 8/36 (20130101),295
C12N 7/00 (20130101); B65B 3/003 (20130101); A61K 9/19 (20130101); A61K 39/12 (20130101); A61K 2039/5254 (20130101); Y02A 50/386 (20180101); C12N 2770/24134 (20130101); C12N 2770/24151 (20130101); C12N 2770/24164 (20130101); A61K 2039/70 (20130101),5
G06F 9/45558 (20130101); G06F 9/5005 (20130101); G06F 9/5038 (20130101); G06F 9/5077 (20130101); G06F 2009/45562 (20130101),23
G06F 3/0483 (20130101); G06F 3/04883 (20130101); G06F 3/0485 (20130101); G06F 3/0486 (20130101),5
C02F 1/54 (20130101); C02F 11/14 (20130101); C02F 1/5263 (20130101); C02F 1/5236 (20130101); C02F 1/547 (20130101); C02F 1/56 (20130101); C02F 2305/04 (20130101),5
G05F 3/24 (20130101); G11C 27/024 (20130101),450
F01D 21/003 (20130101); F01D 25/18 (20130101); G08B 21/182 (20130101); F01M 11/10 (20130101); F05D 2220/32 (20130101); F01M 2011/1473 (20130101),129
G01W 1/02 (20130101); G01W 1/10 (20130101),74
A61B 5/4094 (20130101); A61B 5/6814 (20130101); A61B 5/746 (20130101); A61B 5/743 (20130101); A61B 5/7425 (20130101); A61B 5/7282 (20130101); A61B 5/7278 (20130101); A61B 5/7257 (20130101); A61B 5/6803 (20130101); A61B 5/4848 (20130101); A61B 5/4821 (20130101); A61B 5/4538 (20130101); A61B 5/4504 (20130101); A61B 5/11 (20130101); A61B 5/0205 (20130101); A61B 5/031 (20130101); A61B 5/6831 (20130101); A61B 2562/0209 (20130101); A61B 2562/0223 (20130101); A61B 2562/06 (20130101); A61B 2560/0475 (20130101); A61B 2505/09 (20130101); A61B 2503/40 (20130101); A61B 5/4064 (20130101); A61B 5/0816 (20130101); A61B 5/02438 (20130101); A61B 2562/0233 (20130101),430
H04L 9/0822 (20130101); H04L 9/14 (20130101); H04L 63/061 (20130101); H04L 9/0838 (20130101); H04L 9/0861 (20130101); H04L 9/088 (20130101); H04L 9/0894 (20130101); H04L 2209/24 (20130101),430
G01S 5/02 (20130101); H04L 43/0864 (20130101); G01S 5/0072 (20130101); G01S 5/0226 (20130101); H04W 72/12 (20130101); H04W 64/00 (20130101); H04L 43/0852 (20130101); G01S 5/0289 (20130101); H04L 47/283 (20130101); H04W 56/0055 (20130101),417
A61K 8/375 (20130101); A61Q 19/00 (20130101); A61K 8/0295 (20130101); A61K 8/042 (20130101); A61K 8/922 (20130101); A61Q 17/04 (20130101); A61K 8/06 (20130101),417
H04W 4/70 (20180201); G08B 25/08 (20130101); G08B 25/016 (20130101); H04W 4/90 (20180201),239
G11C 27/024 (20130101); H03K 5/159 (20130101),450
G06F 8/63 (20130101); G06F 9/45533 (20130101); G06F 8/65 (20130101),56
G07C 9/22 (20200101); E05F 15/73 (20150115); G05B 15/02 (20130101); H04L 12/2816 (20130101); G07C 9/00563 (20130101),463
H04L 67/34 (20130101); H04L 67/04 (20130101); H04L 41/0806 (20130101); H04L 41/0886 (20130101); H04W 84/12 (20130101); H04W 76/11 (20180201); G06K 19/06028 (20130101); H04L 12/2807 (20130101); H04L 63/083 (20130101); H04W 88/02 (20130101); H04L 41/0889 (20130101),137
G06K 9/6267 (20130101); G06K 9/00335 (20130101); G06K 9/6215 (20130101); G06K 9/52 (20130101); G06T 7/20 (20130101); G06K 9/6285 (20130101); G06K 9/00771 (20130101); G06K 9/00342 (20130101); G08B 13/19608 (20130101); G06K 9/4604 (20130101); G06K 9/6202 (20130101); G06T 7/70 (20170101); G08B 13/19613 (20130101); G06T 2207/30241 (20130101); G06T 2207/10048 (20130101),74
G06F 21/554 (20130101); G06F 21/53 (20130101); G06F 21/568 (20130101); G06F 2221/033 (20130101),23
E21B 47/12 (20130101); E21B 49/00 (20130101); E21B 49/08 (20130101); G01L 1/246 (20130101); E21B 47/0005 (20130101); E21B 47/102 (20130101); E21B 43/20 (20130101); E21B 2049/085 (20130101),466
H02J 3/36 (20130101); H02J 1/06 (20130101); Y02E 60/60 (20130101); H02M 7/7575 (20130101),417
G06F 16/88 (20190101); G06F 40/226 (20200101); G06F 40/221 (20200101); G06F 40/14 (20200101); G06F 40/174 (20200101),414
G01N 21/55 (20130101); G01N 21/25 (20130101); G01J 3/46 (20130101); G01N 21/21 (20130101); G01N 2201/10 (20130101); G01N 2201/12 (20130101); G01J 2003/466 (20130101),414
